[21478, 5106]
[57106, 20854]
[57722, 21017]
[59733, 21693]
[55116, 20365]
[57962, 21125]
[56158, 20617]
[60023, 21413]
[56082, 20613]
[59875, 21841]
[58225, 21245]
[56841, 20613]
[59439, 20912]
[56242, 20622]
[56285, 20636]
[55727, 20511]
[58670, 21413]
[61191, 20615]
[55607, 20493]
[55806, 19780]
[61222, 20912]
[59000, 21490]
[55250, 20409]
[57387, 20912]
[56418, 20681]
[55993, 20600]
[55702, 20508]
[61213, 21490]
[56226, 20621]
[61184, 20613]
[59615, 21693]
[59019, 21493]
[62399, 22917]
[59515, 21677]
[55582, 20488]
[61200, 20612]
[61183, 20780]
[61178, 20443]
[60409, 22305]
[59984, 21131]
[55749, 20517]
[60352, 21942]
[60710, 22197]
[60466, 22347]
[61120, 20606]
[60385, 19243]
[57991, 21131]
[60216, 20457]
[60708, 22437]
[57882, 21101]
[55425, 20457]
[61214, 20476]
[55651, 20499]
[58674, 21415]
[60297, 22197]
[59633, 21698]
[61205, 20443]
[54948, 20324]
[61132, 20854]
[61023, 20488]
[59965, 21942]
[55534, 20476]
[60384, 19243]
[56060, 20612]
[60242, 21943]
[56720, 20780]
[57907, 21105]
[61190, 20488]
[57150, 20861]
[59997, 21943]
[59540, 20457]
[57931, 21115]
[61188, 20476]
[57903, 21104]
[59973, 19711]
[52558, 19680]
[55507, 20471]
[59928, 19379]
[60230, 20493]
[60350, 19379]
[57239, 20884]
[59819, 21784]
[56125, 20615]
[59930, 19379]
[60143, 20621]
[59788, 21753]
[59932, 19379]
[59610, 21692]
[55726, 20511]
[57367, 20906]
[55474, 20465]
[56612, 20720]
[55606, 20493]
[59934, 19379]
[60277, 20432]
[59897, 21853]
[55315, 20432]
[59796, 21758]
[60282, 19379]
[60271, 20906]
[60002, 19711]
[41529, 15480]
[59929, 19379]
[59727, 21692]
[57788, 21034]
[51625, 19367]
[55923, 20576]
[56840, 20613]
[60324, 19242]
[59591, 21493]
[60386, 20896]
[60136, 20841]
[60217, 20460]
[59644, 21699]
[57947, 21120]
[59018, 21493]
[60227, 20615]
[60296, 20477]
[60321, 20508]
[52107, 19513]
[57300, 20896]
[60022, 21413]
[47111, 17733]
[56206, 20620]
[60323, 19242]
[60226, 20839]
[56081, 20613]
[59212, 21539]
[60212, 20613]
[60142, 20614]
[56874, 20801]
[56591, 20718]
[56491, 20695]
[60086, 19242]
[55445, 20460]
[57869, 21098]
[59353, 20839]
[60229, 21122]
[55380, 20448]
[59179, 21417]
[51721, 19395]
[57264, 20890]
[59609, 21692]
[57742, 21022]
[59614, 21693]
[57902, 21104]
[59604, 21691]
[56566, 20711]
[60225, 20527]
[57956, 21122]
[59732, 21693]
[59726, 21692]
[58878, 21417]
[58688, 21420]
[60234, 20621]
[59746, 21696]
[60380, 22292]
[60219, 21490]
[56224, 20621]
[60320, 20505]
[58224, 21245]
[59453, 21417]
[55797, 20527]
[57773, 21031]
[57990, 21131]
[56173, 20618]
[56442, 20682]
[57881, 21101]
[55757, 20520]
[59627, 21696]
[58999, 21490]
[62130, 21417]
[59983, 21131]
[59720, 21691]
[60195, 20682]
[56417, 20681]
[60280, 20711]
[57335, 20900]
[60267, 22189]
[60258, 20912]
[60276, 22190]
[56401, 20680]
[60480, 21694]
[60285, 21607]
[56719, 20780]
[62001, 21285]
[61335, 20912]
[55725, 20511]
[60427, 22311]
[52566, 19679]
[61341, 21694]
[60228, 20617]
[56036, 20607]
[57386, 20912]
[57105, 20854]
[55314, 20432]
[55780, 20523]
[60197, 20432]
[60196, 20443]
[59342, 21607]
[56157, 20617]
[55404, 19379]
[60200, 20912]
[56400, 20679]
[60467, 21694]
[60259, 20912]
[55366, 20443]
[60274, 20606]
[57863, 21097]
[60481, 21694]
[59438, 20912]
[56019, 20606]
[57138, 20862]
[60275, 20622]
[60322, 19679]
[57318, 20897]
[62026, 20432]
[60211, 20780]
[60468, 22348]
[60351, 21942]
[57930, 21114]
[60266, 22189]
[55533, 20476]
[61913, 19780]
[61790, 21943]
[55581, 20488]
[59740, 21695]
[60035, 21840]
[60349, 22235]
[61338, 21943]
[56839, 20613]
[59759, 21488]
[55748, 20517]
[57901, 21104]
[60068, 20457]
[60325, 20879]
[59873, 21840]
[58631, 21404]
[60094, 19780]
[58987, 21488]
[59622, 21695]
[55424, 20457]
[57218, 20879]
[60030, 21943]
[52870, 19780]
[59632, 21698]
[61230, 20471]
[61847, 20912]
[59914, 21098]
[56873, 20801]
[57346, 20904]
[56590, 20718]
[55796, 20527]
[60330, 22218]
[60056, 20912]
[60007, 20621]
[55444, 20460]
[55544, 20477]
[57701, 22724]
[56496, 20432]
[57880, 21101]
[55506, 20471]
[58681, 21417]
[59452, 21417]
[60006, 21964]
[57868, 21098]
[59352, 20839]
[57787, 21034]
[58725, 21285]
[59590, 21493]
[52872, 19784]
[60135, 20841]
[60057, 21098]
[61186, 21285]
[59608, 21692]
[58043, 21145]
[60069, 20460]
[59643, 21699]
[59017, 21493]
[60327, 22215]
[59852, 20432]
[57385, 20912]
[60073, 20527]
[59096, 20912]
[59178, 21417]
[60433, 22314]
[56091, 20614]
[57299, 20896]
[60053, 20443]
[59725, 21692]
[55686, 20505]
[59205, 21098]
[56156, 20617]
[56205, 20620]
[60140, 21493]
[55714, 20513]
[60079, 20621]
[56124, 20615]
[56223, 20621]
[58223, 21245]
[59922, 21285]
[57238, 20884]
[60144, 22065]
[55770, 19242]
[55903, 20565]
[56441, 20682]
[59572, 19379]
[55828, 20535]
[60115, 20517]
[59822, 21785]
[57069, 20845]
[58768, 21435]
[60065, 21942]
[59241, 20884]
[59994, 19242]
[58615, 21396]
[60128, 21942]
[56018, 20606]
[56416, 20681]
[59963, 21942]
[57900, 21104]
[61774, 21417]
[56279, 20631]
[60064, 21942]
[60078, 20437]
[58961, 20535]
[60139, 20517]
[59482, 20807]
[60095, 20612]
[55598, 20494]
[60127, 21942]
[61339, 19679]
[55114, 20365]
[61329, 21417]
[55105, 20367]
[60052, 20622]
[56730, 20785]
[60134, 20841]
[60379, 21417]
[58841, 21449]
[59607, 21692]
[59451, 21417]
[58998, 21490]
[57719, 21014]
[55649, 20499]
[56155, 20617]
[60070, 20465]
[56079, 20613]
[59719, 21691]
[59177, 21417]
[60326, 22214]
[57334, 20900]
[51624, 19367]
[57934, 21118]
[56718, 20780]
[58798, 21439]
[59613, 21693]
[56035, 20607]
[59603, 21691]
[58876, 21417]
[55951, 20589]
[57955, 21122]
[60063, 20613]
[58680, 21417]
[60265, 22189]
[60121, 21695]
[59872, 21840]
[57879, 21101]
[57095, 20855]
[57989, 21131]
[61201, 21098]
[59971, 19711]
[58986, 21488]
[55254, 20411]
[61156, 20432]
[59621, 21695]
[59626, 21696]
[57217, 20879]
[57104, 20854]
[55580, 20488]
[56565, 20711]
[59982, 21131]
[61208, 21098]
[59631, 21698]
[55896, 20561]
[61155, 20432]
[61207, 21098]
[60034, 21840]
[55313, 20432]
[59972, 19711]
[59341, 21607]
[57899, 21104]
[58687, 21420]
[59738, 21695]
[59745, 21696]
[61234, 20879]
[60264, 22189]
[59668, 21713]
[59204, 21098]
[52564, 19679]
[52869, 19780]
[59834, 21285]
[59554, 19679]
[55402, 19379]
[57179, 20870]
[59670, 21715]
[59095, 20912]
[59781, 20718]
[58222, 21245]
[55088, 20358]
[55364, 20443]
[58651, 21407]
[58437, 21333]
[59801, 19780]
[52111, 19512]
[58831, 21441]
[59571, 19379]
[57252, 20891]
[58686, 21420]
[52341, 19627]
[59669, 21714]
[56187, 20619]
[58409, 21285]
[55850, 20553]
[57298, 20896]
[56499, 20697]
[56589, 20718]
[55648, 20499]
[59768, 20619]
[58723, 21285]
[56204, 20620]
[59106, 21514]
[55443, 20460]
[57866, 21098]
[59846, 21816]
[57786, 21034]
[57929, 21113]
[56299, 20645]
[55699, 20508]
[55919, 20572]
[59200, 20912]
[56057, 20612]
[60263, 22189]
[59016, 21493]
[57077, 20850]
[57103, 20854]
[56564, 20711]
[55423, 20457]
[55982, 20595]
[59664, 21709]
[56123, 20615]
[59666, 21711]
[56222, 20621]
[57695, 22521]
[56089, 20614]
[56872, 20801]
[57015, 20840]
[59606, 21692]
[59103, 21511]
[57333, 20900]
[57954, 21122]
[58985, 21488]
[56610, 20720]
[55604, 20493]
[58766, 21435]
[59778, 21749]
[58997, 21490]
[57262, 20890]
[59850, 21819]
[59351, 20839]
[58151, 21239]
[59665, 21710]
[55946, 20585]
[57147, 20861]
[59661, 21706]
[58630, 21404]
[59481, 20807]
[58679, 21417]
[57720, 21015]
[55685, 20505]
[59663, 21708]
[55746, 20517]
[59365, 21611]
[56056, 20612]
[59870, 21840]
[57878, 21101]
[55769, 19242]
[55543, 20477]
[55312, 20432]
[57068, 20845]
[59625, 21696]
[52695, 19711]
[55341, 20437]
[55378, 20448]
[55738, 20518]
[57048, 20844]
[60262, 22189]
[59099, 21509]
[59420, 20841]
[57236, 20884]
[59849, 21818]
[57988, 21131]
[59658, 21703]
[59612, 21693]
[56784, 20789]
[59602, 21691]
[59659, 21704]
[56239, 20622]
[56818, 20797]
[57297, 20896]
[59340, 21607]
[57607, 19394]
[55401, 19379]
[57316, 20897]
[58347, 21272]
[55472, 20465]
[59660, 21705]
[55505, 20471]
[56906, 20813]
[56717, 20780]
[60261, 22189]
[61996, 22696]
[55723, 20511]
[58832, 21442]
[55311, 20432]
[57895, 21102]
[58867, 21462]
[56171, 20618]
[55579, 20488]
[57746, 21023]
[59657, 21702]
[56077, 20613]
[59863, 20682]
[58380, 21279]
[58748, 21433]
[55977, 20593]
[62024, 21417]
[57365, 20906]
[56440, 20682]
[55827, 20535]
[58676, 21417]
[58039, 21143]
[57215, 20879]
[56154, 20617]
[56017, 20606]
[55531, 20476]
[55363, 20443]
[39918, 14803]
[58468, 21347]
[52110, 19512]
[56863, 20802]
[56609, 20720]
[57067, 20845]
[58762, 21435]
[57186, 20869]
[56871, 20801]
[56076, 20613]
[57009, 20836]
[52563, 19679]
[59423, 21645]
[56088, 20614]
[52867, 19780]
[56588, 20718]
[55794, 20527]
[60498, 22373]
[55422, 20457]
[55442, 20460]
[56716, 20780]
[56495, 20432]
[55112, 20365]
[58355, 21277]
[57734, 21020]
[57785, 21034]
[57352, 20903]
[56122, 20615]
[56289, 20637]
[58221, 21245]
[57083, 20849]
[58796, 21438]
[58751, 21434]
[60497, 22372]
[55984, 20597]
[55661, 20502]
[59386, 21620]
[47113, 12212]
[55264, 20420]
[56439, 20682]
[57953, 21122]
[55698, 20508]
[55638, 20500]
[56186, 20619]
[58408, 21285]
[59425, 21647]
[51724, 19394]
[56153, 20617]
[55340, 20437]
[57862, 21096]
[55542, 20477]
[57146, 20861]
[55942, 20581]
[54759, 20258]
[56389, 20678]
[61936, 22692]
[51622, 19367]
[56522, 20700]
[55675, 20506]
[57315, 20897]
[55362, 20443]
[55471, 20465]
[55857, 20552]
[54768, 19243]
[57296, 20896]
[58996, 21490]
[57261, 20890]
[56297, 20643]
[56075, 20613]
[57383, 20912]
[55647, 20499]
[56284, 20635]
[57342, 20901]
[56033, 20607]
[52353, 19243]
[57741, 19679]
[52866, 19780]
[56238, 20622]
[48728, 18391]
[58526, 21366]
[58711, 21425]
[58712, 21426]
[59674, 21719]
[55826, 20535]
[56563, 20711]
[57212, 20879]
[55603, 20493]
[59676, 21721]
[59339, 21607]
[55504, 20471]
[55684, 20505]
[56016, 20606]
[59678, 21723]
[56414, 20681]
[55297, 20431]
[55530, 20476]
[59419, 20841]
[59671, 21716]
[55377, 20448]
[57893, 21102]
[59680, 21725]
[58415, 21303]
[59673, 21718]
[57980, 21127]
[57759, 21025]
[59675, 21720]
[59344, 21490]
[57102, 20854]
[55577, 20488]
[58984, 22300]
[59677, 21722]
[57927, 21111]
[58747, 21433]
[58685, 21420]
[59679, 21724]
[56055, 20612]
[57047, 20844]
[59418, 21642]
[55310, 20432]
[57233, 20884]
[59672, 21717]
[55722, 20511]
[58525, 21366]
[60341, 22229]
[55744, 20517]
[56861, 20800]
[56121, 20615]
[55540, 20477]
[60338, 22226]
[56169, 20618]
[56202, 20620]
[58977, 21486]
[59421, 21643]
[55309, 20432]
[55767, 19242]
[52109, 19512]
[56438, 20682]
[57861, 21095]
[56608, 20720]
[57066, 20845]
[55330, 20438]
[57295, 20896]
[56870, 20801]
[60339, 22227]
[56152, 20617]
[58629, 21404]
[55260, 20416]
[56185, 20619]
[56281, 20633]
[58278, 21249]
[58750, 21434]
[56507, 20696]
[58524, 21366]
[57784, 21034]
[51620, 19367]
[55818, 20536]
[55503, 20471]
[57437, 20925]
[57046, 20844]
[55793, 20527]
[53460, 20029]
[56562, 20711]
[59081, 20807]
[55111, 20365]
[57979, 21127]
[55487, 20468]
[56798, 20792]
[57952, 21122]
[56074, 20613]
[58374, 20841]
[58407, 21285]
[56087, 20614]
[55352, 20444]
[52673, 19700]
[57892, 21102]
[51723, 19394]
[52865, 19780]
[56587, 20718]
[55646, 20499]
[56388, 20678]
[57395, 20913]
[55856, 20552]
[55399, 19379]
[58995, 21490]
[55992, 20599]
[55391, 20451]
[55361, 20443]
[55470, 20465]
[55308, 20432]
[57143, 20861]
[55145, 20384]
[56912, 20812]
[56032, 20607]
[58220, 21245]
[55575, 20488]
[57351, 20903]
[57082, 20849]
[57362, 20906]
[55602, 20493]
[58611, 21394]
[56413, 20681]
[58523, 21366]
[59522, 21681]
[58738, 21429]
[57382, 20912]
[56220, 20621]
[55529, 20476]
[56073, 20613]
[57978, 21127]
[56151, 20617]
[55253, 20410]
[56054, 20612]
[58373, 20841]
[55091, 20357]
[55825, 20535]
[57524, 20945]
[58746, 21433]
[58091, 21163]
[57984, 21131]
[55697, 20508]
[55721, 20511]
[56779, 20787]
[56469, 20688]
[58522, 21366]
[57926, 21110]
[59521, 21681]
[56654, 20743]
[58820, 20906]
[58749, 21434]
[56201, 20620]
[56494, 20432]
[58562, 20933]
[56714, 20780]
[56650, 20739]
[58819, 20906]
[58663, 20711]
[58337, 20620]
[56655, 20744]
[56869, 20801]
[56002, 20604]
[58157, 21241]
[58811, 20620]
[55398, 19379]
[56561, 20711]
[54738, 20257]
[57021, 20839]
[58660, 20711]
[55103, 20366]
[57360, 20906]
[56383, 20676]
[57944, 21119]
[59520, 21681]
[58779, 20845]
[56506, 20696]
[58815, 20890]
[52108, 19512]
[56649, 20738]
[57839, 20815]
[58802, 19242]
[56086, 20614]
[59116, 21518]
[56678, 20535]
[56661, 20750]
[57783, 21034]
[58925, 19242]
[58666, 20720]
[57732, 21020]
[58729, 21034]
[58806, 20357]
[55824, 20535]
[55855, 20552]
[57065, 20845]
[57294, 20896]
[52671, 19698]
[55766, 19242]
[57259, 20890]
[58372, 20841]
[51886, 19442]
[56053, 20612]
[55360, 20443]
[58801, 19242]
[59115, 21517]
[56652, 20741]
[57782, 21034]
[55090, 20357]
[55486, 20468]
[58803, 19242]
[56607, 20720]
[58809, 20614]
[55110, 20365]
[58411, 21034]
[58638, 20468]
[58667, 20720]
[52387, 19635]
[58730, 21034]
[57943, 21119]
[59519, 21681]
[51722, 19394]
[59070, 20718]
[58787, 20854]
[56168, 20618]
[58805, 20357]
[58571, 20443]
[56646, 20735]
[58639, 20681]
[55440, 20460]
[56106, 19486]
[58797, 20618]
[55538, 20477]
[56235, 20622]
[56660, 20749]
[55645, 20499]
[58732, 20477]
[56184, 20619]
[58865, 21460]
[55089, 20357]
[58708, 20460]
[57330, 20900]
[56546, 20708]
[52864, 19780]
[58563, 21122]
[55338, 20437]
[57890, 21102]
[54946, 20323]
[58414, 20681]
[58707, 20460]
[55743, 20517]
[58508, 19394]
[56648, 20737]
[56586, 20718]
[56978, 20477]
[57977, 21127]
[58640, 20681]
[58709, 20460]
[58694, 19394]
[51633, 19372]
[58731, 20477]
[56412, 20681]
[58733, 20477]
[57942, 21119]
[58645, 20432]
[58016, 20607]
[58715, 20465]
[58781, 20493]
[57350, 20903]
[55792, 20527]
[58405, 21285]
[55087, 20357]
[58816, 20621]
[57081, 20849]
[57580, 20978]
[58641, 20682]
[55682, 20505]
[56643, 20732]
[57567, 20965]
[58717, 21285]
[58251, 19679]
[52811, 19761]
[58714, 20465]
[57582, 20980]
[56031, 20607]
[56658, 20747]
[58219, 21245]
[57569, 20967]
[54957, 20330]
[58804, 20357]
[58824, 20465]
[58646, 20432]
[57584, 20982]
[57313, 20897]
[55469, 20465]
[58791, 20505]
[55307, 20432]
[57571, 20969]
[58655, 20788]
[55720, 20511]
[58179, 21242]
[58761, 20615]
[55420, 20457]
[56219, 20621]
[55601, 20493]
[57579, 20977]
[57941, 21119]
[58658, 20448]
[56634, 20723]
[57403, 20915]
[58237, 20617]
[57889, 21102]
[56052, 20612]
[52497, 19663]
[56653, 20742]
[58757, 21245]
[56014, 20606]
[59141, 21525]
[56831, 20613]
[56635, 20724]
[57833, 21064]
[58648, 21407]
[57976, 21127]
[57045, 20844]
[55914, 20448]
[56657, 20746]
[58691, 20613]
[56640, 20729]
[59071, 20807]
[56072, 20613]
[58657, 20448]
[56621, 20721]
[58614, 20508]
[55528, 20476]
[58656, 20448]
[58637, 20606]
[50521, 18882]
[56651, 20740]
[58756, 21245]
[58737, 20476]
[59117, 20508]
[58613, 20617]
[56656, 20745]
[55695, 20508]
[58745, 21433]
[58690, 20613]
[56637, 20726]
[55373, 20448]
[56659, 20748]
[58828, 21440]
[56411, 20681]
[55644, 20499]
[56713, 20780]
[56910, 20812]
[57704, 22296]
[55719, 20511]
[51223, 19249]
[58259, 20620]
[58239, 20845]
[55082, 20354]
[58261, 20896]
[57020, 20839]
[56997, 20828]
[56493, 20432]
[56868, 20801]
[56505, 20696]
[58203, 20780]
[57007, 20834]
[54756, 20258]
[58018, 20432]
[55359, 20443]
[52690, 19710]
[49990, 18785]
[57838, 20815]
[57612, 20841]
[56105, 19486]
[58863, 21458]
[57293, 20896]
[55336, 20437]
[56200, 20620]
[57064, 20845]
[58864, 21459]
[58490, 20896]
[52106, 19512]
[56234, 20622]
[58866, 21461]
[58462, 21122]
[58436, 21332]
[55765, 19242]
[59329, 20505]
[59319, 20432]
[58434, 21330]
[59237, 19242]
[52863, 19780]
[56183, 20619]
[59321, 20613]
[54917, 20302]
[59211, 19379]
[57175, 20517]
[57183, 20869]
[55167, 20395]
[59320, 20535]
[59330, 20517]
[58214, 20527]
[58460, 21122]
[56606, 20720]
[59333, 20890]
[57329, 20900]
[57375, 20910]
[58484, 19242]
[58257, 20437]
[58555, 19780]
[55791, 20527]
[58364, 20933]
[58375, 21122]
[59323, 20460]
[58482, 20517]
[59239, 20614]
[58424, 21307]
[55658, 20502]
[58566, 19242]
[58260, 19780]
[53250, 19973]
[53619, 20066]
[59328, 21122]
[59210, 19379]
[59322, 20457]
[58256, 20869]
[58966, 21122]
[58435, 21331]
[54923, 20307]
[55742, 20517]
[58461, 21122]
[58465, 21346]
[58561, 19210]
[56167, 20618]
[55168, 20396]
[58483, 19242]
[58554, 19780]
[58158, 20527]
[58459, 21122]
[55439, 20460]
[58403, 21284]
[58246, 20502]
[58552, 19242]
[57940, 21119]
[58248, 20505]
[55854, 20552]
[54769, 19243]
[59171, 19679]
[57565, 20963]
[59110, 20613]
[56085, 20614]
[59112, 20839]
[56030, 20607]
[54908, 20293]
[58449, 20613]
[59109, 20780]
[57459, 20258]
[57585, 20983]
[55358, 20443]
[58184, 20622]
[59108, 20711]
[58235, 20617]
[58481, 19679]
[55147, 20386]
[59168, 20720]
[58241, 20849]
[57258, 20890]
[57611, 20841]
[57563, 20961]
[56830, 20613]
[56436, 20682]
[59113, 20437]
[51684, 19379]
[59074, 20622]
[56149, 20617]
[57349, 20903]
[58015, 20607]
[52956, 19805]
[57924, 21108]
[58392, 20614]
[57080, 20849]
[57588, 20986]
[58521, 21366]
[61143, 20938]
[57001, 20832]
[56585, 20718]
[56677, 20535]
[58378, 20854]
[58360, 20807]
[58209, 20476]
[57044, 20844]
[53580, 20047]
[59059, 20517]
[58012, 20606]
[57141, 20861]
[58452, 19394]
[58196, 20432]
[57481, 20612]
[58973, 20535]
[58975, 20465]
[56560, 20711]
[57126, 20508]
[58416, 20613]
[58454, 20476]
[56574, 20715]
[59064, 19658]
[55305, 20432]
[58512, 20476]
[51720, 19394]
[56728, 20783]
[58262, 20897]
[58242, 20493]
[51925, 19455]
[57663, 20471]
[57887, 20535]
[58361, 20807]
[55419, 20457]
[59054, 20499]
[55823, 20535]
[57099, 20854]
[58206, 20807]
[58249, 20508]
[58560, 21370]
[56013, 20606]
[57731, 21020]
[58981, 20890]
[58453, 19394]
[55973, 20508]
[58376, 20493]
[58513, 20476]
[58419, 21304]
[58208, 20471]
[58978, 20505]
[58417, 20613]
[58315, 21258]
[52896, 19792]
[58134, 20443]
[58873, 20720]
[58400, 20896]
[57837, 20815]
[54915, 20300]
[55357, 20443]
[56605, 20720]
[56148, 20617]
[59155, 19648]
[58202, 20780]
[57019, 20839]
[54935, 20315]
[59122, 20844]
[56410, 20681]
[56712, 20780]
[58232, 20617]
[59125, 20511]
[59126, 20861]
[58017, 20681]
[58200, 20720]
[58559, 21370]
[58211, 21018]
[49904, 18756]
[58234, 20617]
[56166, 20618]
[55095, 20361]
[59124, 20493]
[58318, 21261]
[58366, 20839]
[55915, 20569]
[57292, 20896]
[55438, 20460]
[56104, 19486]
[58393, 20620]
[58252, 20618]
[58420, 21305]
[58891, 20844]
[56199, 20620]
[59089, 21506]
[58201, 20780]
[53249, 19973]
[58135, 20443]
[59119, 20432]
[58894, 20861]
[58520, 21366]
[62509, 22927]
[57181, 20869]
[58558, 21370]
[56867, 20801]
[56070, 20613]
[56909, 20812]
[55335, 20437]
[57530, 20841]
[55144, 20383]
[58109, 21165]
[52684, 19708]
[56476, 20693]
[58395, 21283]
[56050, 20612]
[56118, 20615]
[55764, 19242]
[51283, 19260]
[57074, 20848]
[56583, 20718]
[52832, 19769]
[58212, 20933]
[57973, 21127]
[58320, 21263]
[57062, 20845]
[58116, 21167]
[56182, 20619]
[52862, 19780]
[51637, 19371]
[58319, 21262]
[58519, 21366]
[57097, 20854]
[58321, 21264]
[55467, 20465]
[58557, 21370]
[55099, 20364]
[56435, 20682]
[56029, 20607]
[56232, 20622]
[56559, 20711]
[55151, 20390]
[55108, 20365]
[56216, 20621]
[55679, 20505]
[57257, 20890]
[57406, 20916]
[55741, 20517]
[57620, 19648]
[56729, 20784]
[55641, 20499]
[58317, 21260]
[55356, 20443]
[51726, 19397]
[58518, 21366]
[55717, 20511]
[52557, 19679]
[57043, 20844]
[54958, 20331]
[55763, 19242]
[55822, 20535]
[57347, 20903]
[56380, 20606]
[56459, 20687]
[51705, 19383]
[55526, 20476]
[55500, 20471]
[57730, 21020]
[58727, 21427]
[57311, 20897]
[55418, 20457]
[58394, 21282]
[57628, 20606]
[54922, 20306]
[56012, 20606]
[57439, 20926]
[57003, 20833]
[57139, 20861]
[55597, 20493]
[56084, 20614]
[58314, 21257]
[56763, 20606]
[50331, 18826]
[56817, 20796]
[58556, 21370]
[57676, 20606]
[53310, 19992]
[58287, 21018]
[56049, 20612]
[58517, 21366]
[61142, 20938]
[55739, 20517]
[53623, 20065]
[54944, 20321]
[53248, 19973]
[54931, 20311]
[56865, 20801]
[57725, 21018]
[52508, 19664]
[57709, 20815]
[56432, 20682]
[52694, 19709]
[55141, 20381]
[56604, 20720]
[52181, 19566]
[52957, 19806]
[58626, 21402]
[57057, 20845]
[56711, 20780]
[56710, 20780]
[57005, 20834]
[57291, 20896]
[56181, 20619]
[56503, 20696]
[56068, 20613]
[55333, 20437]
[54741, 20256]
[57018, 20839]
[55436, 20460]
[56827, 20613]
[57529, 20841]
[55303, 20432]
[57658, 20780]
[51682, 19379]
[56558, 20711]
[57939, 21119]
[57728, 20615]
[51704, 19383]
[52124, 19526]
[54933, 20313]
[56198, 20620]
[56103, 19486]
[56117, 20615]
[52666, 19693]
[56490, 20432]
[55980, 20517]
[52485, 19658]
[57116, 20499]
[52125, 19527]
[55098, 19062]
[49356, 18558]
[55788, 20527]
[57178, 20869]
[56736, 20786]
[57027, 20615]
[54954, 20327]
[55639, 20499]
[54937, 20316]
[51636, 19371]
[16666, 2973]
[54959, 20332]
[56849, 20613]
[57172, 20517]
[57724, 21018]
[56409, 20681]
[58098, 20499]
[56231, 20622]
[55851, 20552]
[57938, 21119]
[56785, 20788]
[52998, 19826]
[57096, 20854]
[55821, 20535]
[54956, 20329]
[57255, 20890]
[56907, 20812]
[57689, 20613]
[57982, 21129]
[57778, 21033]
[58075, 20788]
[55716, 20511]
[55106, 20365]
[55466, 20465]
[58111, 20621]
[52456, 19648]
[56067, 20613]
[57726, 20933]
[54945, 20322]
[55302, 20432]
[57094, 20854]
[55482, 20468]
[54934, 20314]
[57737, 20854]
[55678, 20505]
[57937, 21119]
[61141, 20938]
[56406, 20681]
[55499, 20471]
[56709, 20780]
[57137, 20861]
[55435, 20460]
[56083, 20614]
[57775, 20849]
[52664, 19242]
[58086, 20807]
[55354, 20443]
[58085, 20457]
[54955, 20328]
[57649, 20681]
[56924, 20471]
[58083, 20780]
[56889, 20807]
[56774, 20622]
[56708, 20780]
[52871, 19783]
[58113, 20897]
[57076, 20849]
[56821, 20780]
[58102, 20861]
[58095, 20844]
[53307, 19989]
[57599, 20614]
[58097, 20849]
[56408, 20681]
[57553, 20780]
[58104, 20861]
[57936, 21119]
[52693, 19709]
[57014, 20839]
[57415, 20896]
[57115, 20499]
[54962, 20335]
[57475, 20620]
[51681, 19379]
[57016, 20839]
[51609, 19364]
[54930, 20088]
[58618, 21328]
[52230, 19588]
[56603, 20720]
[53720, 20098]
[56430, 20682]
[53711, 20094]
[55464, 20465]
[57290, 20896]
[52511, 18310]
[54961, 20334]
[56197, 20620]
[58399, 20896]
[52435, 19639]
[54913, 20298]
[51938, 19456]
[58431, 21328]
[54938, 20317]
[57017, 20839]
[56501, 20696]
[51711, 19389]
[57004, 20834]
